"oeuvre","uri","bib_ref","id","cat_uri","abstract","pages"
"http://data.bnf.fr/ark:/12148/cb16508082z","","Bibliothèque de la Bourgeoisie (Berne) -- Manuscrit. Ms. 231","16508082","https://catalogue.bnf.fr/ark:/12148/cb16508082z","Manuscrit sur parchemin du 14ème siècle dit chansonnier B","http://data.bnf.fr/16508082/bibliotheque_de_la_bourgeoisie__berne__--_manuscrit__ms__231/"
"http://data.bnf.fr/ark:/12148/cb15098051j","","Biblioteca nacional (Espagne) -- Manuscrit. Ms. 1262","15098051","https://catalogue.bnf.fr/ark:/12148/cb15098051j","Cancionero du 17e siècle, copié en 1656 par frère Diego Pizarro, contient des airs pour la plupart à quatre voix (polyphonie profane)","http://data.bnf.fr/15098051/biblioteca_nacional__espagne__--_manuscrit__ms__1262/"
"http://data.bnf.fr/ark:/12148/cb16580153c","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Français 2695","16580153","https://catalogue.bnf.fr/ark:/12148/cb16580153c","Le manuscrit original se compose de vingt six  dessins à l'encre, rehaussés d'aquarelle","http://data.bnf.fr/16580153/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__francais_2695/"
"http://data.bnf.fr/ark:/12148/cb11959837m","","Van Pelt library (Philadelphie, Pa.) -- Manuscrit. Ms. Fr. 15","11959837","https://catalogue.bnf.fr/ark:/12148/cb11959837m","","http://data.bnf.fr/11959837/van_pelt_library__philadelphie__pa___--_manuscrit__ms__fr__15/"
"http://data.bnf.fr/ark:/12148/cb15070376c","","Narodna biblioteka Srbije (Belgrade) -- Manuscrit. Rs 652","15070376","https://catalogue.bnf.fr/ark:/12148/cb15070376c","Manuscrit serbe en vieux slave d'un Recueil des Proverbes de la Bible","http://data.bnf.fr/15070376/narodna_biblioteka_srbije__belgrade__--_manuscrit__rs_652/"
"http://data.bnf.fr/ark:/12148/cb145378572","","Stiftsbibliothek (Einsiedeln, Suisse) -- Manuscrit. Ms. Codex 326","14537857","https://catalogue.bnf.fr/ark:/12148/cb145378572","","http://data.bnf.fr/14537857/stiftsbibliothek__einsiedeln__suisse__--_manuscrit__ms__codex_326/"
"http://data.bnf.fr/ark:/12148/cb15536384g","","Bayerische Staatsbibliothek -- Manuscrit. Cod. Hung. 7","15536384","https://catalogue.bnf.fr/ark:/12148/cb15536384g","Copie de 124 p. d'une des parties de la Bible des Hussites disparue (le Codex de Vienne et le Codex Apor en sont les autres parties ). - Écrite par György Németi, terminée à Tatros, Moldavie, en 1466. - Contient les quatre évangiles, un almanach","http://data.bnf.fr/15536384/bayerische_staatsbibliothek_--_manuscrit__cod__hung__7/"
"http://data.bnf.fr/ark:/12148/cb11958379x","","Österreichische Nationalbibliothek -- Manuscrit. Cod. Vindob. 2687","11958379","https://catalogue.bnf.fr/ark:/12148/cb11958379x","","http://data.bnf.fr/11958379/osterreichische_nationalbibliothek_--_manuscrit__cod__vindob__2687/"
"http://data.bnf.fr/ark:/12148/cb16275703z","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Français 688","16275703","https://catalogue.bnf.fr/ark:/12148/cb16275703z","Manuscrit du XIIIe siècle sur velin","http://data.bnf.fr/16275703/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__francais_688/"
"http://data.bnf.fr/ark:/12148/cb16986312g","","Bibliothèque de l'Arsenal (Paris) -- Manuscrit. Ms-8865 (4)","16986312","https://catalogue.bnf.fr/ark:/12148/cb16986312g","Ensemble de livres imprimés et de manuscrits en chinois, relatifs aux missionnaires catholiques en Chine à la fin du XVIIe et au début du XVIIIe siècle","http://data.bnf.fr/16986312/bibliotheque_de_l_arsenal__paris__--_manuscrit__ms-8865__4_/"
"http://data.bnf.fr/ark:/12148/cb120639288","","British library -- Manuscrit. Ms. Cotton Vespasian E25","12063928","https://catalogue.bnf.fr/ark:/12148/cb120639288","","http://data.bnf.fr/12063928/british_library_--_manuscrit__ms__cotton_vespasian_e25/"
"http://data.bnf.fr/ark:/12148/cb12301407q","","Lambeth Palace Library (Londres) -- Manuscrit. Ms. 413","12301407","https://catalogue.bnf.fr/ark:/12148/cb12301407q","Cartulaire du chapître général des Chartreux","http://data.bnf.fr/12301407/lambeth_palace_library__londres__--_manuscrit__ms__413/"
"http://data.bnf.fr/ark:/12148/cb15073574z","","Bayerische Staatsbibliothek -- Manuscrit. Clm 19486","15073574","https://catalogue.bnf.fr/ark:/12148/cb15073574z","Manuscrit probablement réalisé au XIème siècle, ayant appartenu à la bibliothèque du monastère de Tegernsee","http://data.bnf.fr/15073574/bayerische_staatsbibliothek_--_manuscrit__clm_19486/"
"http://data.bnf.fr/ark:/12148/cb178527766","","British museum (Londres) -- Manuscrit. BM EA 10252","17852776","https://catalogue.bnf.fr/ark:/12148/cb178527766","Papyrus hiératique de la fin du 4e siècle avant J.-C., en provenance du temple de Karnak (texte complet avec le papyrus coté EA 10081) : rituel de protection pour la fête de Khoiak, la plus importante d'Osiris. Acquis par le British museum en 1835","http://data.bnf.fr/17852776/british_museum__londres__--_manuscrit__bm_ea_10252/"
"http://data.bnf.fr/ark:/12148/cb170431406","http://data.bnf.fr/ark:/12148/cb11902894q#about","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAF 23656-23671","17043140","https://catalogue.bnf.fr/ark:/12148/cb170431406","Oeuvres manuscrites de Gustave Flaubert composées des manuscrits définitifs, avec copies annotées, brouillons et notes","http://data.bnf.fr/17043140/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__naf_23656-23671/"
"http://data.bnf.fr/ark:/12148/cb17067964s","","Bibliothèque d'État de Russie (Moscou) -- Manuscrit. Ms. br. 9","17067964","https://catalogue.bnf.fr/ark:/12148/cb17067964s","Manuscrit macédonien du XIVe siècle conservé à la Bibliothèque d'État de Russie","http://data.bnf.fr/17067964/bibliotheque_d_etat_de_russie__moscou__--_manuscrit__ms__br__9/"
"http://data.bnf.fr/ark:/12148/cb14432210c","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 776","14432210","https://catalogue.bnf.fr/ark:/12148/cb14432210c","Manuscrit latin de la seconde moitié du XIe siècle (ff. 3-155v ; 40,5 x 27 cm), provenant de Saint-Michel de Gaillac","http://data.bnf.fr/14432210/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_776/"
"http://data.bnf.fr/ark:/12148/cb14808527f","","Recueil de pièces de viole en musique et en tablature : Manuscrit. Washington. Library of Congress","14808527","https://catalogue.bnf.fr/ark:/12148/cb14808527f","Contient quatre suites pour basse de viole de Du Buisson, des pièces de violon, des sonneries de trompe de chasse. - Le Manuscrit est conservé à Washington, Library of Congress sous la cote M2.1.T2.17C.Case","http://data.bnf.fr/14808527/recueil_de_pieces_de_viole_en_musique_et_en_tablature___manuscrit__washington__library_of_congress/"
"http://data.bnf.fr/ark:/12148/cb121304470","","Biblioteca nazionale universitaria (Turin, Italie) -- Manuscrit. Cod. B.I.2","12130447","https://catalogue.bnf.fr/ark:/12148/cb121304470","","http://data.bnf.fr/12130447/biblioteca_nazionale_universitaria__turin__italie__--_manuscrit__cod__b_i_2/"
"http://data.bnf.fr/ark:/12148/cb165944792","","Fa fa mi fa mi re mi. Manuscrit de Las Huelgas","16594479","https://catalogue.bnf.fr/ark:/12148/cb165944792","Discantus. - Pièce 177, feuillet 154v. - Conservé à Burgos, Monasterio de Las Huelgas (manuscrit de Las Huelgas)","http://data.bnf.fr/16594479/fa_fa_mi_fa_mi_re_mi__manuscrit_de_las_huelgas/"
"http://data.bnf.fr/ark:/12148/cb12495726t","","Bibliothèque publique et universitaire (Genève) -- Manuscrit. Ms. Lat. 38a","12495726","https://catalogue.bnf.fr/ark:/12148/cb12495726t","Manuscrit datant de 1473 et pratiquement inconnu jusqu'en 1993","http://data.bnf.fr/12495726/bibliotheque_publique_et_universitaire__geneve__--_manuscrit__ms__lat__38a/"
"http://data.bnf.fr/ark:/12148/cb12040390w","","Manuscrits à peintures russes","12040390","https://catalogue.bnf.fr/ark:/12148/cb12040390w","","http://data.bnf.fr/12040390/manuscrits_a_peintures_russes/"
"http://data.bnf.fr/ark:/12148/cb15647368v","","Tiszántúli Református Egyházkerületi és Kollégiumi Nagykönyvtár (Debrecen, Hongrie) -- Manuscrit. R. 524","15647368","https://catalogue.bnf.fr/ark:/12148/cb15647368v","Manuscrit contenant sept écritures différentes pouvant être datées du premier quart du XVIe siècle, il contient un légendaire mais avec des parties tronquées, des homélies et divers textes dont des traductions de Bonaventura ; de Temesvári Pelbárt ; de Kempis. - 632 pages, 192 x 131 mm. - Venant de Transylvanie, il est conservé à la bibliothèque de l'Église réformée transtibiscine de Debrecen sous la cote R 524","http://data.bnf.fr/15647368/tiszantuli_reformatus_egyhazkeruleti_es_kollegiumi_nagykonyvtar__debrecen__hongrie__--_manuscrit__r__524/"
"http://data.bnf.fr/ark:/12148/cb12082202t","","Italie. Archivio di Stato (Bologne) -- Manuscrit. Cod. Studio 27","12082202","https://catalogue.bnf.fr/ark:/12148/cb12082202t","","http://data.bnf.fr/12082202/italie__archivio_di_stato__bologne__--_manuscrit__cod__studio_27/"
"http://data.bnf.fr/ark:/12148/cb167295334","","National library of Scotland -- Manuscrit. Acc. 9769 84/1/6","16729533","https://catalogue.bnf.fr/ark:/12148/cb167295334","Tablature de luth compilée en Écosse à la fin du 17e siècle. - Contient des airs écossais arrangés par John Beck, John McLauchland, Master Lesslie, David Grieve, Jean More, John Morison, John Red, Heneretta Imbrie et Jean Burnett, ainsi que des oeuvres de ou attribuées à Gallot, Charles Mouton, Ennemond Gaultier et Mercure","http://data.bnf.fr/16729533/national_library_of_scotland_--_manuscrit__acc__9769_84_1_6/"
"http://data.bnf.fr/ark:/12148/cb16929476g","","Musée de l'Ermitage (Saint-Pétersbourg, Russie) -- Manuscrit. OP N°2","16929476","https://catalogue.bnf.fr/ark:/12148/cb16929476g","Manuscrit de vénérie médiévale composé entre 1387 et 1389 par Gaston Fébus comte de Foix et vicomte de Béarn et dédié à Philippe le hardi duc de Bourgogne. Les 224 folios sont ornementés de motifs fleuris","http://data.bnf.fr/16929476/musee_de_l_ermitage__saint-petersbourg__russie__--_manuscrit__op_n_2/"
"http://data.bnf.fr/ark:/12148/cb17082064h","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 9255","17082064","https://catalogue.bnf.fr/ark:/12148/cb17082064h","Manuscrit latin contenant divers documents relatifs à l'Italie.","http://data.bnf.fr/17082064/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_9255/"
"http://data.bnf.fr/ark:/12148/cb11958510h","","British library -- Manuscrit. Ms. Cotton Nero D IV","11958510","https://catalogue.bnf.fr/ark:/12148/cb11958510h","Manuscrit enluminé, vers 715-720, comportant le texte latin des Évangiles (Vulgate), accompagné de gloses interlinéaires en anglo-saxon, du Xe s. Il a été réalisé en l'honneur de saint Cuthbert, évêque de Lindisfarne (mort en 687), par Eadfrith, lui-même évêque de Lindisfarne de 698 à 721","http://data.bnf.fr/11958510/british_library_--_manuscrit__ms__cotton_nero_d_iv/"
"http://data.bnf.fr/ark:/12148/cb122857833","","Biblioteca nacional (Portugal) -- Manuscrit. Cod. Alc. 420","12285783","https://catalogue.bnf.fr/ark:/12148/cb122857833","","http://data.bnf.fr/12285783/biblioteca_nacional__portugal__--_manuscrit__cod__alc__420/"
"http://data.bnf.fr/ark:/12148/cb15004586r","","Università degli studi. Biblioteca (Bologne, Italie) -- Manuscrit. Ms. 2824","15004586","https://catalogue.bnf.fr/ark:/12148/cb15004586r","","http://data.bnf.fr/15004586/universita_degli_studi__biblioteca__bologne__italie__--_manuscrit__ms__2824/"
"http://data.bnf.fr/ark:/12148/cb13514466n","","Bibliothèque nationale de France. Département de la musique -- Manuscrit. Vm1 1323","13514466","https://catalogue.bnf.fr/ark:/12148/cb13514466n","Choix de onze motets, sur un ensemble d'une quarantaine, composés par Marc Blanchard, et réunis par son ami Marc-François Bêche, en 1788","http://data.bnf.fr/13514466/bibliotheque_nationale_de_france__departement_de_la_musique_--_manuscrit__vm1_1323/"
"http://data.bnf.fr/ark:/12148/cb124812624","http://data.bnf.fr/ark:/12148/cb12481269j#about","Grand Séminaire. Bibliothèque (Strasbourg) -- Manuscrit. Ms. 37","12481262","https://catalogue.bnf.fr/ark:/12148/cb124812624","Manuscrit à peintures réalisées par l'enlumineur Sintram vers 1154","http://data.bnf.fr/12481262/grand_seminaire__bibliotheque__strasbourg__--_manuscrit__ms__37/"
"http://data.bnf.fr/ark:/12148/cb12574447g","","Association Le manuscrit de rabbi Saoud Bénichou","12574447","https://catalogue.bnf.fr/ark:/12148/cb12574447g","Association fondée par des descendants de Saoud Benichou (1835-1902), rabbin et juge au tribunal rabbinique de la communauté juive de Tlemcen (Algérie)",""
"http://data.bnf.fr/ark:/12148/cb13749466t","","Bibliothèque de l'Arsenal (Paris) -- Manuscrit. Ms. 5109","13749466","https://catalogue.bnf.fr/ark:/12148/cb13749466t","Manuscrit français du XVIe siècle (parchemin ; 87 feuillets). - Pièces en vers et en prose","http://data.bnf.fr/13749466/bibliotheque_de_l_arsenal__paris__--_manuscrit__ms__5109/"
"http://data.bnf.fr/ark:/12148/cb12446272t","","Ägyptisches Museum und Papyrussammlung (Berlin) -- Manuscrit. P. Berol. inv. 7089","12446272","https://catalogue.bnf.fr/ark:/12148/cb12446272t","","http://data.bnf.fr/12446272/agyptisches_museum_und_papyrussammlung__berlin__--_manuscrit__p__berol__inv__7089/"
"http://data.bnf.fr/ark:/12148/cb12468022m","","Biblioteca nazionale centrale (Florence, Italie) -- Manuscrit. Ms. Magliab. Codice II. I. 141","12468022","https://catalogue.bnf.fr/ark:/12148/cb12468022m","","http://data.bnf.fr/12468022/biblioteca_nazionale_centrale__florence__italie__--_manuscrit__ms__magliab__codice_ii__i__141/"
"http://data.bnf.fr/ark:/12148/cb13183130b","","British library -- Manuscrit. Ms. Harley 3634","13183130","https://catalogue.bnf.fr/ark:/12148/cb13183130b","","http://data.bnf.fr/13183130/british_library_--_manuscrit__ms__harley_3634/"
"http://data.bnf.fr/ark:/12148/cb121216467","","John Carter Brown library (Providence, R.I.) -- Manuscrit. Codex Indicus 15","12121646","https://catalogue.bnf.fr/ark:/12148/cb121216467","","http://data.bnf.fr/12121646/john_carter_brown_library__providence__r_i___--_manuscrit__codex_indicus_15/"
"http://data.bnf.fr/ark:/12148/cb158573343","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Mexicain 389","15857334","https://catalogue.bnf.fr/ark:/12148/cb158573343","","http://data.bnf.fr/15857334/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__mexicain_389/"
"http://data.bnf.fr/ark:/12148/cb125015018","","Geheimes Staatsarchiv. Bibliothek (Berlin) -- Manuscrit. Ms. XX StUKgb. 50","12501501","https://catalogue.bnf.fr/ark:/12148/cb125015018","","http://data.bnf.fr/12501501/geheimes_staatsarchiv__bibliothek__berlin__--_manuscrit__ms__xx_stukgb__50/"
"http://data.bnf.fr/ark:/12148/cb12254898j","","Bodleian library (Oxford, GB) -- Manuscrit. Ms. Lit. 366","12254898","https://catalogue.bnf.fr/ark:/12148/cb12254898j","","http://data.bnf.fr/12254898/bodleian_library__oxford__gb__--_manuscrit__ms__lit__366/"
"http://data.bnf.fr/ark:/12148/cb17153067b","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 9335","17153067","https://catalogue.bnf.fr/ark:/12148/cb17153067b","Manuscrit en latin du 14e siècle en reliure de veau moucheté, intitulé Scripta diversa","http://data.bnf.fr/17153067/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_9335/"
"http://data.bnf.fr/ark:/12148/cb119575390","","Bodleian library (Oxford, GB) -- Manuscrit. Ms. E. Museo 160","11957539","https://catalogue.bnf.fr/ark:/12148/cb119575390","Contient, entre autres, deux pièces de théâtre religieux pour lesquels il est le plus connu (Christ's burial ; Christ's resurrection), et une chronique versifiée.","http://data.bnf.fr/11957539/bodleian_library__oxford__gb__--_manuscrit__ms__e__museo_160/"
"http://data.bnf.fr/ark:/12148/cb121238061","","Bibliothèque municipale (Grenoble) -- Manuscrit. Ms. 3819 Rés.","12123806","https://catalogue.bnf.fr/ark:/12148/cb121238061","","http://data.bnf.fr/12123806/bibliotheque_municipale__grenoble__--_manuscrit__ms__3819_res_/"
"http://data.bnf.fr/ark:/12148/cb12191283s","","Museo diocesano d'arte sacra (Rossano, Italie) -- Manuscrit. Ms. Cod. Ross.","12191283","https://catalogue.bnf.fr/ark:/12148/cb12191283s","Évangéliaire grec","http://data.bnf.fr/12191283/museo_diocesano_d_arte_sacra__rossano__italie__--_manuscrit__ms__cod__ross_/"
"http://data.bnf.fr/ark:/12148/cb135581956","","Bodleian library (Oxford, GB) -- Manuscrit. Ms. Laud. Misc. 559","13558195","https://catalogue.bnf.fr/ark:/12148/cb135581956","","http://data.bnf.fr/13558195/bodleian_library__oxford__gb__--_manuscrit__ms__laud__misc__559/"
"http://data.bnf.fr/ark:/12148/cb11954564g","","Côte-d'Or. Archives départementales -- Manuscrit. Ms. 11 H1159","11954564","https://catalogue.bnf.fr/ark:/12148/cb11954564g","","http://data.bnf.fr/11954564/cote-d_or__archives_departementales_--_manuscrit__ms__11_h1159/"
"http://data.bnf.fr/ark:/12148/cb15002713m","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Grec 450","15002713","https://catalogue.bnf.fr/ark:/12148/cb15002713m","","http://data.bnf.fr/15002713/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__grec_450/"
"http://data.bnf.fr/ark:/12148/cb161317797","","Manuscrits. Liège. Université de Liège, Bibliothèque. Ms. 153","16131779","https://catalogue.bnf.fr/ark:/12148/cb161317797","Recueil de 54 pièces d'orgue (fantaisies et échos) de William Brown, Christian Erbach, Andrea Gabrieli, Claudio Merulo, Peter Philips, Vincenzo Pellegrini, Paul Siefert, Jan Pieterszoon Sweelinck. - Provient du couvent des frères Croisiers de Liège. - Probablement copié par Gerardus Scroncx. - Date de copie : 1617","http://data.bnf.fr/16131779/manuscrits__liege__universite_de_liege__bibliotheque__ms__153/"
"http://data.bnf.fr/ark:/12148/cb12497310t","","York manuscripts conference (06 ; 1991)","12497310","https://catalogue.bnf.fr/ark:/12148/cb12497310t","",""
"http://data.bnf.fr/ark:/12148/cb14514408m","","Süleymaniye yazma eser kütüphanesi (Istanbul, Turquie) -- Manuscrit. Ayasofya 3544","14514408","https://catalogue.bnf.fr/ark:/12148/cb14514408m","","http://data.bnf.fr/14514408/suleymaniye_yazma_eser_kutuphanesi__istanbul__turquie__--_manuscrit__ayasofya_3544/"
"http://data.bnf.fr/ark:/12148/cb169263278","","Biblioteca Estense (Modène, Italie) -- Manuscrit. Alpha m. 5. 9 (Est. 28)","16926327","https://catalogue.bnf.fr/ark:/12148/cb169263278","","http://data.bnf.fr/16926327/biblioteca_estense__modene__italie__--_manuscrit__alpha_m__5__9__est__28_/"
"http://data.bnf.fr/ark:/12148/cb15784253t","","Württembergische Landesbibliothek (Stuttgart, Allemagne) -- Manuscrit. Cod. bibl. 2° 23","15784253","https://catalogue.bnf.fr/ark:/12148/cb15784253t","Psautier du IXe siècle (ca. 830), originaire de l'abbaye de Saint-Germain-des-Prés, comportant 168 pages et 316 enluminures","http://data.bnf.fr/15784253/wurttembergische_landesbibliothek__stuttgart__allemagne__--_manuscrit__cod__bibl__2__23/"
"http://data.bnf.fr/ark:/12148/cb161810529","","Pelletier de Liancourt (auteur d'une carte manuscrite, 17..-17..)","16181052","https://catalogue.bnf.fr/ark:/12148/cb161810529","Auteur d'une carte manuscrite de la collection géographique du marquis de Paulmy, qui fut adjoint au ministre de la guerre de 1751 à 1757. - En activité en 1753",""
"http://data.bnf.fr/ark:/12148/cb11952573z","","British library -- Manuscrit. Ms. Stowe 949","11952573","https://catalogue.bnf.fr/ark:/12148/cb11952573z","","http://data.bnf.fr/11952573/british_library_--_manuscrit__ms__stowe_949/"
"http://data.bnf.fr/ark:/12148/cb120983064","","Manuscrits à peintures anglais","12098306","https://catalogue.bnf.fr/ark:/12148/cb120983064","","http://data.bnf.fr/12098306/manuscrits_a_peintures_anglais/"
"http://data.bnf.fr/ark:/12148/cb16661706h","","Bibliothèque nationale de France. Département de la musique -- Manuscrit. Ms. 20648","16661706","https://catalogue.bnf.fr/ark:/12148/cb16661706h","Esquisses de Vesna svâŝennaâ. Orchestre, d'Igor Stravinsky, 1913 (W 21)","http://data.bnf.fr/16661706/bibliotheque_nationale_de_france__departement_de_la_musique_--_manuscrit__ms__20648/"
"http://data.bnf.fr/ark:/12148/cb17036551g","","Biblioteca apostolica vaticana -- Manuscrit. Pal. Lat. 1716","17036551","https://catalogue.bnf.fr/ark:/12148/cb17036551g","","http://data.bnf.fr/17036551/biblioteca_apostolica_vaticana_--_manuscrit__pal__lat__1716/"
"http://data.bnf.fr/ark:/12148/cb12535800b","","John Rylands University Library (Manchester, GB) -- Manuscrit. Pap. Rylands Greek 460","12535800","https://catalogue.bnf.fr/ark:/12148/cb12535800b","Papyrus du IVème siècle de notre ère portant des extraits d'Isaie, de la Genèse, du IIème Livre des Chroniques et du Deutéronome","http://data.bnf.fr/12535800/john_rylands_university_library__manchester__gb__--_manuscrit__pap__rylands_greek_460/"
"http://data.bnf.fr/ark:/12148/cb169180898","","École nationale supérieure des beaux-arts. Bibliothèque (Paris) -- Manuscrit. Ms. 495","16918089","https://catalogue.bnf.fr/ark:/12148/cb169180898","Contient ""L'art de trancher la viande et toute sorte de fruits à la mode italienne et nouvellement à la françoise"" par Sieur Jacques Vontet, Ecuyer tranchant","http://data.bnf.fr/16918089/ecole_nationale_superieure_des_beaux-arts__bibliotheque__paris__--_manuscrit__ms__495/"
"http://data.bnf.fr/ark:/12148/cb14602362m","","Ordre des Prêcheurs. Convento di Santa Sabina (Rome) -- Manuscrit. Ms. XIV L 1","14602362","https://catalogue.bnf.fr/ark:/12148/cb14602362m","","http://data.bnf.fr/14602362/ordre_des_precheurs__convento_di_santa_sabina__rome__--_manuscrit__ms__xiv_l_1/"
"http://data.bnf.fr/ark:/12148/cb122131736","","Italie. Archivio di Stato (Lucca) -- Manuscrit. Ms. 184","12213173","https://catalogue.bnf.fr/ark:/12148/cb122131736","","http://data.bnf.fr/12213173/italie__archivio_di_stato__lucca__--_manuscrit__ms__184/"
"http://data.bnf.fr/ark:/12148/cb171025334","http://data.bnf.fr/ark:/12148/cb171022606#about","Zentralbibliothek (Zurich, Suisse) -- Manuscrit. C 22","17102533","https://catalogue.bnf.fr/ark:/12148/cb171025334","","http://data.bnf.fr/17102533/zentralbibliothek__zurich__suisse__--_manuscrit__c_22/"
"http://data.bnf.fr/ark:/12148/cb17053858d","","British library -- Manuscrit.  Add. 46700","17053858","https://catalogue.bnf.fr/ark:/12148/cb17053858d","Manuscrit autographe d'""Alice's adventures under ground"" de Lewis Carroll","http://data.bnf.fr/17053858/british_library_--_manuscrit___add__46700/"
"http://data.bnf.fr/ark:/12148/cb121533513","","Bibliothèque d'État de Russie -- Manuscrit. Ms. Tichonrarov 31","12153351","https://catalogue.bnf.fr/ark:/12148/cb121533513","Manuscrit en latin, de 1732, portant le n ̊31 de la collection Tichonrarov","http://data.bnf.fr/12153351/bibliotheque_d_etat_de_russie_--_manuscrit__ms__tichonrarov_31/"
"http://data.bnf.fr/ark:/12148/cb12366866s","","Manuscrits portugais","12366866","https://catalogue.bnf.fr/ark:/12148/cb12366866s","","http://data.bnf.fr/12366866/manuscrits_portugais/"
"http://data.bnf.fr/ark:/12148/cb11958447k","","University of Michigan. Library -- Manuscrit. P. Mich. Inv. 1316","11958447","https://catalogue.bnf.fr/ark:/12148/cb11958447k","","http://data.bnf.fr/11958447/university_of_michigan__library_--_manuscrit__p__mich__inv__1316/"
"http://data.bnf.fr/ark:/12148/cb12179211f","","Biblioteca nacional. Sección Manuscritos. Espagne","12179211","https://catalogue.bnf.fr/ark:/12148/cb12179211f","",""
"http://data.bnf.fr/ark:/12148/cb177254571","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Persan 169","17725457","https://catalogue.bnf.fr/ark:/12148/cb177254571","MAǦMŪʿA. Recueil d'ouvrages d'astronomie et de mathématiques","http://data.bnf.fr/17725457/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__persan_169/"
"http://data.bnf.fr/ark:/12148/cb12258911w","","Biblioteca da Ajuda (Lisbonne) -- Manuscrit. Cancioneiro","12258911","https://catalogue.bnf.fr/ark:/12148/cb12258911w","","http://data.bnf.fr/12258911/biblioteca_da_ajuda__lisbonne__--_manuscrit__cancioneiro/"
"http://data.bnf.fr/ark:/12148/cb12437445h","","Manuscrits islamiques","12437445","https://catalogue.bnf.fr/ark:/12148/cb12437445h","","http://data.bnf.fr/12437445/manuscrits_islamiques/"
"http://data.bnf.fr/ark:/12148/cb16599817t","","Biblioteca palatina (Parme, Italie) -- Manuscrit. Ms. Parm. 1870","16599817","https://catalogue.bnf.fr/ark:/12148/cb16599817t","","http://data.bnf.fr/16599817/biblioteca_palatina__parme__italie__--_manuscrit__ms__parm__1870/"
"http://data.bnf.fr/ark:/12148/cb12573120c","","Bibliothèque interuniversitaire. Section Médecine (Montpellier) -- Manuscrit. H 196","12573120","https://catalogue.bnf.fr/ark:/12148/cb12573120c","","http://data.bnf.fr/12573120/bibliotheque_interuniversitaire__section_medecine__montpellier__--_manuscrit__h_196/"
"http://data.bnf.fr/ark:/12148/cb16902119q","","Stiftsbibliothek (Saint-Gall, Suisse) -- Manuscrit. Codex Sangallensis 2106","16902119","https://catalogue.bnf.fr/ark:/12148/cb16902119q","Manuscrit anonyme (date incertaine) contenant la plus ancienne biographie de Saint-Gall (550?-640)","http://data.bnf.fr/16902119/stiftsbibliothek__saint-gall__suisse__--_manuscrit__codex_sangallensis_2106/"
"http://data.bnf.fr/ark:/12148/cb13173306t","","Biblioteca apostolica vaticana -- Manuscrit. Cod. Vat. Lat. 3196","13173306","https://catalogue.bnf.fr/ark:/12148/cb13173306t","","http://data.bnf.fr/13173306/biblioteca_apostolica_vaticana_--_manuscrit__cod__vat__lat__3196/"
"http://data.bnf.fr/ark:/12148/cb15605594n","","Istanbul üniversitesi. Kütüphane -- Manuscrit. Ms. FY 835","15605594","https://catalogue.bnf.fr/ark:/12148/cb15605594n","Livre de poésie racontant la vie de Selim I, sultan ottoman (1466-1520)","http://data.bnf.fr/15605594/istanbul_universitesi__kutuphane_--_manuscrit__ms__fy_835/"
"http://data.bnf.fr/ark:/12148/cb131772729","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 5316","13177272","https://catalogue.bnf.fr/ark:/12148/cb131772729","","http://data.bnf.fr/13177272/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_5316/"
"http://data.bnf.fr/ark:/12148/cb17855378h","","Kloster Lüne (Lüneburg, Allemagne) -- Manuscrit. Hs. Lüne 13","17855378","https://catalogue.bnf.fr/ark:/12148/cb17855378h","Manuscrit latin du 16e siècle : chronique du monastère de Lüneburg, en Basse-Saxe (Allemagne), à la fin du Moyen âge et au début de la Renaissance","http://data.bnf.fr/17855378/kloster_lu_ne__luneburg__allemagne__--_manuscrit__hs__lune_13/"
"http://data.bnf.fr/ark:/12148/cb11947984q","","Biblioteca universitaria (Pavie, Italie) -- Manuscrit. Ms. Aldini 543","11947984","https://catalogue.bnf.fr/ark:/12148/cb11947984q","","http://data.bnf.fr/11947984/biblioteca_universitaria__pavie__italie__--_manuscrit__ms__aldini_543/"
